PREFERRED_NAME,INCHIKEY,SMILES
2:2 unsaturated fluorotelomer carboxylic acid;2:2 unsaturated fluorotelomer carboxylic acid,WKAYWQKZZYEPTI-UPHRSURJSA-N,C(=C(\C(F)(F)F)/F)/C(=O)O
3:2 unsaturated fluorotelomer carboxylic acid;3:2 unsaturated fluorotelomer carboxylic acid,ZJJJWFMRGDMLHL-UPHRSURJSA-N,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)O
4:2 unsaturated fluorotelomer carboxylic acid;4:2 unsaturated fluorotelomer carboxylic acid,CMFAKTRZLATJOA-UPHRSURJSA-N,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)O
11:2 unsaturated fluorotelomer carboxylic acid;11:2 unsaturated fluorotelomer carboxylic acid,KFEUVUQBWUUMBJ-UPHRSURJSA-N,C(=C(\C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O
12:2 unsaturated fluorotelomer carboxylic acid;12:2 unsaturated fluorotelomer carboxylic acid,HIEXNORFRSKMTO-UPHRSURJSA-N,C(=C(\C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O
14:2 unsaturated fluorotelomer carboxylic acid;14:2 unsaturated fluorotelomer carboxylic acid,KBLXXGARPYHDBX-UPHRSURJSA-N,C(=C(\C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O
1:3 fluorotelomer sulfonate;1:3 fluorotelomer sulfonate,CHJYKNDQMVDBKS-UHFFFAOYSA-N,C(CC(F)(F)F)CS(=O)(=O)O
2:3 fluorotelomer sulfonate;2:3 fluorotelomer sulfonate,UDRQXDZZNFHSOS-UHFFFAOYSA-N,C(CC(C(F)(F)F)(F)F)CS(=O)(=O)O
3:3 fluorotelomer sulfonate;3:3 fluorotelomer sulfonate,UKDPREJTHLLHNB-UHFFFAOYSA-N,C(CC(C(C(F)(F)F)(F)F)(F)F)CS(=O)(=O)O
5:3 fluorotelomer sulfonate;5:3 fluorotelomer sulfonate,FGZLGQUWTLNTCB-UHFFFAOYSA-N,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
7:3 fluorotelomer sulfonate;7:3 fluorotelomer sulfonate,BBLUPWBTADUGIW-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
8:3 fluorotelomer sulfonate;8:3 fluorotelomer sulfonate,STSRPXYSQHTPMX-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
9:3 fluorotelomer sulfonate;9:3 fluorotelomer sulfonate,CJKQWERWGFLAJL-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
10:3 fluorotelomer sulfonate;10:3 fluorotelomer sulfonate,NVILYJOSPOBIFS-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
11:3 fluorotelomer sulfonate;11:3 fluorotelomer sulfonate,AADNXIOZUHYXRJ-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
12:3 fluorotelomer sulfonate;12:3 fluorotelomer sulfonate,RNZMUOXPIZMDFT-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
13:3 fluorotelomer sulfonate;13:3 fluorotelomer sulfonate,KMFGNJOCNALORD-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
14:3 fluorotelomer sulfonate;14:3 fluorotelomer sulfonate,QQASLJNDFHXIMH-UHFFFAOYSA-N,C(CC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O
N-methyl perfluoro-1-methane sulfonamide;N-methyl perfluoro-1-methane sulfonamide,IJOCNCZJDBTBIP-UHFFFAOYSA-N,CNS(=O)(=O)C(F)(F)F
N-methyl perfluoro-1-ethane sulfonamide;N-methyl perfluoro-1-ethane sulfonamide,GCXWOVOUQXPQGA-UHFFFAOYSA-N,CNS(=O)(=O)C(C(F)(F)F)(F)F
N-methyl perfluoro-1-propane sulfonamide;N-methyl perfluoro-1-propane sulfonamide,BVYZEFGWAUUMDL-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-nonane sulfonamide;N-methyl perfluoro-1-nonane sulfonamide,HJFPHSXVPLEBIW-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-decane sulfonamide;N-methyl perfluoro-1-decane sulfonamide,AYBGRXUELWRNSY-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-undecane sulfonamide;N-methyl perfluoro-1-undecane sulfonamide,XTYJZYCWZAWPFL-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-dodecane sulfonamide;N-methyl perfluoro-1-dodecane sulfonamide,NQFWIXJUMNDNQW-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-tridecane sulfonamide;N-methyl perfluoro-1-tridecane sulfonamide,SUSLVQNXLQDQCP-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
N-methyl perfluoro-1-tetradecane sulfonamide;N-methyl perfluoro-1-tetradecane sulfonamide,RHBPMWRRBNRWAE-UHFFFAOYSA-N,CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroethanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroethanesulfonamide",GTXVIWDVXIVJGZ-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoropropanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoropropanesulfonamide",XAFILQIIIAKTST-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorobutanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorobutanesulfonamide",TURDKCIJKOTGAN-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoropentanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoropentanesulfonamide",LNLUFNCCCASEGP-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorohexanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorohexanesulfonamide",NEZVSQDIQCIHOO-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroheptanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroheptanesulfonamide",DMVRDHDMALZZIC-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorooctanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorooctanesulfonamide",VLYUTRXLNYSYIR-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorononanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorononanesulfonamide",KXFLBMWBWWDPTC-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorodecanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorodecanesulfonamide",YFDKZXXVUHCBLW-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroundecanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluoroundecanesulfonamide",BYEWCCMKLLDHLC-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(2-hydroxy-3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorododecanesulfonamide;N-hydroxyethyl dimethylammoniohydroxypropyl perfluorododecanesulfonamide",CNFAMKWLXIHLBE-UHFFFAOYSA-N,C[N+](C)(CCO)CC(CNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluoroethanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluoroethanesulfonamide",SCBRLSKRVSUCKH-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluoropropanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluoropropanesulfonamide",DEVSAHFFCXFJBS-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorobutanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorobutanesulfonamide",NGEDIHQFESSIKU-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluoropentanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluoropentanesulfonamide",LEPYLBONWYXBOI-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorohexanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorohexanesulfonamide",IPCCWNWHJVOPTJ-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluoroheptanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluoroheptanesulfonamide",MSWCXVZOAMQIMJ-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorooctanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorooctanesulfonamide",SRLSHPKHTWDZSN-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorononanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorononanesulfonamide",BOOZBURLDUOGNM-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorodecanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorodecanesulfonamide",SNVRUYJUTWCWSZ-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluoroundecanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluoroundecanesulfonamide",LOPLSDVGUDYHPN-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N,N-dimethyl-N-2-hydroxyethyl-N-(3-perfluoroalkylsulfonamidopropan-1-yl)ammonium;N-hydroxyethyldimethylammoniopropyl perfluorododecanesulfonamide;N-hydroxyethyldimethylammoniopropyl perfluorododecanesulfonamide",DDIAPCKUCONSLE-UHFFFAOYSA-N,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluoroethanesulfonamide;N-trimethylammoniopropyl N-methylperfluoroethanesulfonamide;perfluoroethane sulfonamido ethyl dimethyl amine",FKAAEAHUKRGMBQ-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluoropropanesulfonamide;N-trimethylammoniopropyl N-methylperfluoropropanesulfonamide;perfluoropropane sulfonamido ethyl dimethyl amine",MYOALHJBESBBPK-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorobutanesulfonamide;N-trimethylammoniopropyl N-methylperfluorobutanesulfonamide;perfluorobutane sulfonamido ethyl dimethyl amine",YKUMGPJJYWLQDX-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluoropentanesulfonamide;N-trimethylammoniopropyl N-methylperfluoropentanesulfonamide;perfluoropentane sulfonamido ethyl dimethyl amine",HLRMXWITAUKISG-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorohexanesulfonamide;N-trimethylammoniopropyl N-methylperfluorohexanesulfonamide;perfluorohexane sulfonamido ethyl dimethyl amine",HYAHDHHGDLTMOV-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluoroheptanesulfonamide;N-trimethylammoniopropyl N-methylperfluoroheptanesulfonamide;perfluoroheptane sulfonamido ethyl dimethyl amine",IYBRQDTZWVOFKC-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorooctanesulfonamide;N-trimethylammoniopropyl N-methylperfluorooctanesulfonamide;perfluorooctane sulfonamido ethyl dimethyl amine",CZLOVMCKXAUUND-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorononanesulfonamide;N-trimethylammoniopropyl N-methylperfluorononanesulfonamide;perfluorononane sulfonamido ethyl dimethyl amine",BZTMKMQNPUYIMP-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorodecanesulfonamide;N-trimethylammoniopropyl N-methylperfluorodecanesulfonamide;perfluorodecane sulfonamido ethyl dimethyl amine",AKDHERCPWXHTCA-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluoroundecanesulfonamide;N-trimethylammoniopropyl N-methylperfluoroundecanesulfonamide;perfluoroundecane sulfonamido ethyl dimethyl amine",DSGZNLZBXPZYRR-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkyl-N?-methylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-trimethylammoniopropyl N-methylperfluorododecanesulfonamide;N-trimethylammoniopropyl N-methylperfluorododecanesulfonamide;perfluorododecane sulfonamido ethyl dimethyl amine",UGSKOXVMGLBTHW-UHFFFAOYSA-N,CN(CCC[N+](C)(C)C)S(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluoroethane sulfonamide;N-Trimethylammoniopropyl perfluoroethane sulfonamide",BPNYLKYMXUPITN-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluoropropane sulfonamide;N-Trimethylammoniopropyl perfluoropropane sulfonamide",CASSAIPKJYYJHB-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluorobutane sulfonamide;N-Trimethylammoniopropyl perfluorobutane sulfonamide",VFXIIEQKSPWYPX-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluoropentane sulfonamide;N-Trimethylammoniopropyl perfluoropentane sulfonamide",CFFXMGKYQIYDHJ-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluorohexane sulfonamide;N-Trimethylammoniopropyl perfluorohexane sulfonamide",OWBYGXNKMFLAMD-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluoroheptane sulfonamide;N-Trimethylammoniopropyl perfluoroheptane sulfonamide",QHNLSCKDDZDPTI-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"3-[[(Heptadecafluorooctyl)sulfonyl]amino]-N,N,N-trimethyl-1-propanaminium;N-Trimethylammoniopropyl perfluorooctane sulfonamide;[3-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8- heptadecafluorooctanesulfonamido)propyl]trimethylazanium  iodide",FGTDPZOJJFPWCB-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluorononane sulfonamide;N-Trimethylammoniopropyl perfluorononane sulfonamide",NPXHXKQJVSCTPM-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluorodecane sulfonamide;N-Trimethylammoniopropyl perfluorodecane sulfonamide",RQEMETAZRZHLRW-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluoroundecane sulfonamide;N-Trimethylammoniopropyl perfluoroundecane sulfonamide",DMXWGJGOCKGFQD-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"N-(3-perfluoroalkylsulfonamidopropan-1-yl)-N,N,N-trimethylammonium;N-Trimethylammoniopropyl perfluorododecane sulfonamide;N-Trimethylammoniopropyl perfluorododecane sulfonamide",TVLYDSKMDRYYNY-UHFFFAOYSA-N,C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
